label,processed_text
2,"['started', 'third', 'block', 'feeling', 'hot', 'cold', 'tingly', 'time', 'knowing', 'still', 'five', 'hour', 'examination', 'ahead', 'idea', 'would', 'good']"
1,"['im', 'hesitant', 'make', 'suggestion', 'feel', 'outcome', 'would', 'sincere']"
2,"['feel', 'terribly', 'fond', 'majority', 'precise', 'time']"
0,"['feel', 'gaining', 'control', 'damaged', 'good', 'aspect', 'personal', 'security']"
1,"['wa', 'bombed', 'first', 'interview', 'left', 'second', 'interview', 'feeling', 'pretty', 'fan', 'freaking', 'tastic']"
1,"['think', 'kind', 'taken', 'u', 'long', 'build', 'good', 'inventory', 'sauce', 'oil', 'spice', 'non', 'perishable', 'feel', 'like', 'chance', 'making', 'something', 'delicious', 'without', 'specifically', 'go', 'buy', 'every', 'single', 'item', 'recipe']"
1,"['feel', 'advise', 'dad', 'whose', 'child', 'soon', 'become', 'teenager', 'cool', 'pull', 'kid', 'high', 'school', 'pick', 'smelly', 'jalopy', 'plant', 'coming', 'window']"
0,"['feel', 'victimized', 'drag', 'country', 'head', 'sand', 'traditionalist', 'hesitate', 'call', 'conservative', 'fear', 'offending', 'real', 'honest', 'god', 'conservative', 'still', 'think', 'world', 'wa', 'created', 'year', 'ago', 'stuff', 'like', 'skeletal', 'remains', 'kind', 'hoax']"
1,"['would', 'feel', 'lucky', 'call', 'material', 'kit', 'site', 'mine', 'beautifully', 'curated']"
0,"['blood', 'proved', 'reason', 'wa', 'feeling', 'lethargic', 'rubbish', 'wa', 'low', 'iron', 'prescribed', 'iron', 'tablet']"
3,"['mind', 'feel', 'like', 'mind', 'dangerous', 'life']"
2,"['feel', 'like', 'love', 'everyone', 'least', 'compassionate', 'toward', 'others']"
0,"['feel', 'punished', 'neglecting']"
2,"['feel', 'like', 'doesnt', 'capture', 'beauty', 'lovely', 'polish']"
0,"['feel', 'like', 'lost', 'main', 'root', 'feel', 'less', 'secure', 'emotionally', 'financially', 'socially']"
0,"['feel', 'like', 'bite', 'bullet', 'every', 'time', 'think', 'feel', 'stressed', 'im', 'fully', 'supported', 'decision']"
0,"['know', 'obnoxiously', 'immature', 'sounding', 'verbal', 'tic', 'voice', 'kind', 'nasal', 'always', 'come', 'across', 'like', 'sharpest', 'tool', 'shed', 'especially', 'feeling', 'awkward', 'knowing', 'knowing', 'know']"
0,"['id', 'terrible', 'nightmare', 'wa', 'feeling', 'little', 'disturbed']"
0,"['didnt', 'want', 'walk', 'passed', 'case', 'customer', 'feel', 'disturbed']"
0,"['want', 'sufferer', 'able', 'find', 'hope', 'battle', 'help', 'feel', 'alone']"
4,"['feeling', 'exceptionally', 'reluctant', 'go', 'school', 'tomorrow', 'even', 'though', 'monday', 'timetable', 'pretty', 'good']"
1,"['festive', 'feel', 'delicious', 'wheeeeee', 'great', 'night']"
0,"['looking', 'forward', 'beaten', 'feeling', 'like', 'disappointment', 'husband', 'emotional', 'pain']"
0,"['im', 'sick', 'feeling', 'crappy']"
1,"['feel', 'like', 'almost', 'convinced', 'going', 'pattern']"
2,"['also', 'wear', 'im', 'wearing', 'dress', 'make', 'feel', 'slutty', 'feel', 'like', 'antique', 'underwear', 'obviously', 'little', 'bit', 'edgy', 'maybe', 'little', 'bit', 'little', 'bit']"
0,"['feel', 'perverse', 'pride', 'self', 'control', 'managed', 'stay', 'wa', 'ordered', 'reach', 'tempting', 'human', 'flesh', 'close', 'u']"
3,"['feel', 'impatient', 'easily', 'annoyed', 'outraged', 'blatant', 'defiance', 'seems', 'olivias', 'prominent', 'characteristic', 'day']"
0,"['wa', 'positively', 'giddy', 'kid', 'left', 'morning', 'last', 'official', 'class', 'year', 'im', 'feeling', 'little', 'sad']"
2,"['feel', 'supportive', 'also', 'cant', 'help', 'feel', 'jealous']"
1,"['mainly', 'like', 'text', 'feel', 'like', 'much', 'clever', 'written', 'word', 'rather', 'spoken']"
1,"['seriouly', 'feel', 'respected', 'dont', 'privacy', 'ordered', 'around']"
1,"['said', 'word', 'devotee', 'feel', 'relieved', 'hear', 'title', 'deen', 'bandhu', 'fallen', 'person', 'become', 'afraid', 'title', 'uplifter', 'devotee', 'consider', 'true', 'devotee', 'hence', 'unworthy', 'benefit', 'aspect', 'personality']"
0,"['personality', 'feel', 'pain', 'suffering']"
1,"['guess', 'would', 'feel', 'like', 'joseph', 'walt', 'trusting', 'care', 'mother', 'finance', 'six', 'month', 'died', 'time', 'want', 'defend', 'self', 'god', 'make', 'quiet']"
0,"['wa', 'warming', 'starting', 'feeling', 'little', 'lethargic']"
1,"['feel', 'excelent', 'sometimes', 'nothing', 'especially', 'since', 'im', 'really', 'keen', 'video', 'game', 'anymore', 'watch', 'bit', 'anime', 'movie', 'got', 'life']"
1,"['wonder', 'master', 'feeling', 'r', 'wanting', 'eager', 'please', 'master', 'could', 'much', 'enjoy', 'attention', 'wrong', 'ha', 'desire', 'return', 'affection']"
1,"['im', 'feeling', 'little', 'bit', 'positive', 'thing', 'quite', 'hard', 'first', 'saving', 'eaten', 'quickly', 'cost', 'didnt', 'want', 'become', 'burden', 'boyfriend', 'weve', 'come', 'end', 'im', 'feeling', 'brighter', 'inspired', 'thing', 'come']"
0,"['im', 'feeling', 'rather', 'sentimental', 'right', 'say', 'feel', 'lucky', 'max', 'mom']"
0,"['make', 'show', 'feel', 'isolated', 'crowd', 'ill', 'know', 'wa', 'wrong', 'anti', 'social', 'feeling']"
0,"['ive', 'learned', 'turn', 'emotion', 'often', 'find', 'feeling', 'completely', 'blank', 'mother', 'cry', 'continuously', 'suicidalness']"
2,"['feel', 'loyal', 'style']"
4,"['understand', 'may', 'feel', 'youd', 'rather', 'bit', 'vulnerable', 'homeless', 'london', 'precise', 'way']"
0,"['finally', 'stop', 'feeling', 'listless', 'like', 'waste', 'space']"
4,"['know', 'im', 'feeling', 'agitated', 'side', 'effect', 'high', 'dose']"
1,"['feel', 'shift', 'positive']"
1,"['feeling', 'brave', 'enough']"
4,"['fear', 'thief']"
1,"['feel', 'clever', 'nov']"
3,"['always', 'spend', 'money', 'mean', 'feel', 'dissatisfied', 'exit', 'store']"
3,"['im', 'feeling', 'really', 'quite', 'angry']"
2,"['feel', 'kerry', 'didnt', 'supporting', 'civil', 'union', 'gay', 'equality']"
0,"['feel', 'really', 'ashamed']"
5,"['feel', 'amazing', 'people', 'life']"
1,"['finally', 'left', 'feeling', 'judged', 'ridiculed', 'intelligent']"
3,"['starting', 'feel', 'bit', 'insulted', 'stranger']"
0,"['many', 'day', 'feel', 'hopeless', 'today', 'light', 'end', 'yellow', 'brick', 'road', 'wa', 'shining', 'little', 'brighter']"
0,"['actually', 'feel', 'sorrowful']"
3,"['see', 'woman', 'wearing', 'boot', 'feel', 'envious', 'want', 'curse']"
2,"['feel', 'feel', 'tell', 'together', 'apologize', 'make', 'keep', 'loving', 'bit', 'bit']"
5,"['go', 'say', 'feeling', 'impressed', 'youre', 'naomi', 'klein', 'right']"
0,"['began', 'feel', 'sens', 'dull', 'cold', 'black', 'unconsciousness', 'came']"
2,"['suspect', 'feel', 'less', 'fond', 'private']"
1,"['wa', 'honoured', 'young', 'woman', 'felt', 'comfortable', 'enough', 'ask', 'kind', 'faux', 'hawk', 'thing', 'going', 'back', 'must', 'looked', 'dykey', 'enough', 'feel', 'safe', 'talking']"
3,"['wonder', 'cast', 'caveman', 'told', 'perfect', 'part', 'feel', 'insulted', 'complimented']"
1,"['feel', 'convinced', 'plus', 'many', 'diverse', 'price', 'tag', 'feel', 'sure', 'everyone', 'come', 'fund', 'plot', 'lighted', 'relatively', 'economically']"
0,"['feel', 'empty', 'baby', 'isnt']"
0,"['stopped', 'feeling', 'exhausted', 'href', 'http', 'provokingbeauty']"
1,"['im', 'feeling', 'font', 'friendly']"
1,"['hand', 'bead', 'consciously', 'breathing', 'consciously', 'working', 'feel', 'calm', 'list', 'thing', 'accomplish', 'afternoon']"
4,"['always', 'feel', 'intimidated', 'people', 'especially', 'always', 'compare', 'people', 'ever', 'since', 'wa', 'young']"
0,"['made', 'feel', 'rotten']"
3,"['started', 'feeling', 'hostile', 'checking', 'hemorrhoid']"
1,"['love', 'wearing', 'new', 'shoe', 'feel', 'glamourous', 'get', 'pair', 'designer', 'shoe', 'love', 'box', 'trimming', 'come']"
2,"['know', 'largely', 'fact', 'feeling', 'romantic', 'sexual', 'successfully', 'hidden']"
1,"['love', 'feeling', 'something', 'warmly', 'hugging', 'feeling', 'precious', 'small', 'precious', 'someone', 'something']"
1,"['im', 'feeling', 'far', 'mellow', 'normal']"
1,"['became', 'dismayed', 'studied', 'people', 'wearing', 'started', 'feeling', 'like', 'though', 'outfit', 'gorgeous', 'bought', 'way']"
1,"['dont', 'want', 'wax', 'draw', 'anything', 'need', 'unibrow', 'maybe', 'get', 'rid', 'spare', 'hair', 'creeping', 'toward', 'eyelid', 'im', 'feeling', 'brave']"
1,"['im', 'feeling', 'lucky', 'width', 'li', 'style', 'border', 'px', 'list', 'style', 'outside', 'margin', 'px', 'px']"
2,"['recall', 'high', 'school', 'feeling', 'longing', 'watched', 'olympic', 'runner', 'feel', 'st']"
1,"['woke', 'feeling', 'confident', 'watched', 'bodypump', 'dvd', 'gather', 'coaching', 'tip', 'compulsory', 'cue']"
4,"['didnt', 'say', 'wa', 'strong', 'feeling', 'always', 'make', 'skeptical', 'first']"
4,"['want', 'talk', 'limited', 'time', 'phone', 'current', 'arrangment', 'feel', 'hesitant', 'bring']"
1,"['beginning', 'feel', 'good', 'chance', 'might', 'pas']"
1,"['feel', 'like', 'little', 'control', 'help', 'sweet', 'pea', 'better', 'know', 'ahead']"
3,"['feel', 'like', 'receiving', 'end', 'violent', 'attack']"
1,"['feel', 'worthwhile', 'document', 'people', 'familiar', 'batch', 'file']"
1,"['feeling', 'especially', 'thankful', 'many', 'small', 'blessing', 'life', 'right']"
1,"['hoping', 'weatherman', 'right', 'forecast', 'stay', 'home', 'dont', 'venture', 'rain', 'tomorrow', 'feeling', 'kind', 'creative']"
0,"['feel', 'like', 'im', 'edge', 'microcosm', 'one', 'awkward', 'moment', 'missed', 'party', 'id', 'outside']"
5,"['feel', 'bit', 'funny', 'actually']"
1,"['learnt', 'nothing', 'else', 'last', 'two', 'year', 'best', 'feel', 'way', 'trusting', 'instinct']"
1,"['feeling', 'also', 'blossoming', 'eager', 'anxiety']"
0,"['feel', 'burdened', 'share']"
5,"['always', 'want', 'nemo', 'side', 'sleeping', 'without', 'feel', 'weird', 'even', 'though', 'doesnt', 'happen', 'often', 'get']"
1,"['im', 'feeling', 'outfit', 'heel', 'gorgeous']"
4,"['feel', 'confused']"
1,"['feel', 'session', 'wa', 'useful', 'gave', 'tool', 'need', 'move', 'forward', 'life']"
3,"['feel', 'selfish', 'bringing', 'loneliness', 'child', 'know', 'parent', 'newtown', 'grieving', 'lost', 'baby']"
2,"['took', 'away', 'disappointed', 'feeling', 'paining', 'gave', 'heart', 'heal', 'lord', 'one', 'love', 'never', 'betrayed', 'never', 'lose', 'loyalty', 'even', 'loyal']"
3,"['feel', 'envious', 'embarrassed']"
4,"['could', 'feel', 'frantic', 'need', 'need', 'make']"
5,"['feeling', 'overwhelmed', 'responsibility', 'teacher', 'someone', 'trusting', 'precious', 'gift', 'honor']"
1,"['feel', 'tranquil', 'right', 'great']"
3,"['feel', 'frustrated', 'new', 'music', 'new', 'lyric', 'clearly', 'nothing']"
0,"['thought', 'going', 'talk', 'try', 'work', 'thing', 'wa', 'shocked', 'find', 'steve', 'decided', 'wanted', 'thing', 'broke', 'wa', 'feeling', 'unloved']"
0,"['wouldnt', 'beared', 'witness', 'incredibly', 'well', 'spoken', 'bouncer', 'making', 'emo', 'kid', 'feel', 'completely', 'unwelcome']"
0,"['tend', 'stop', 'breathing', 'feeling', 'stressed']"
4,"['wa', 'smoker', 'year', 'quit', 'week', 'ago', 'right', 'finished', 'book', 'cant', 'believe', 'free', 'feel', 'knew', 'quit', 'wa', 'terrified', 'life', 'without', 'cigarette']"
1,"['go', 'mailbox', 'talk', 'mailman', 'grocery', 'clerk', 'etc', 'matter', 'small', 'step', 'limited', 'risk', 'complete', 'total', 'willingness', 'experience', 'whatever', 'thought', 'feeling', 'sensation', 'emerge', 'important']"
4,"['already', 'feeling', 'frantic']"
1,"['feel', 'like', 'insecurity', 'good', 'thing', 'first', 'started', 'writing', 'pictured']"
3,"['feel', 'complimented', 'insulted']"
0,"['crave', 'fall', 'submission', 'feel', 'submissive', 'least']"
2,"['feel', 'tender', 'fine']"
3,"['feel', 'irritated', 'pissed', 'even', 'like', 'someone', 'wake', 'moment', 'edge', 'falling', 'deep', 'slumber']"
0,"['made', 'work', 'feeling', 'little', 'groggy']"
2,"['want', 'love', 'feel', 'like', 'sort', 'hindrance', 'thats', 'keeping', 'loving']"
2,"['feel', 'fond', 'ok', 'second', 'thought', 'really', 'sensitive', 'spelled', 'everything']"
1,"['ill', 'get', 'round', 'quarter', 'im', 'feeling', 'hopeful', 'one']"
0,"['im', 'starting', 'feel', 'unwelcome', 'life', 'people', 'already', 'tell']"
1,"['feel', 'absolutely', 'fantastic', 'hope', 'baby', 'doe']"
1,"['watched', 'snow', 'fall', 'accumulate', 'conifer', 'tree', 'wa', 'shoveling', 'shirt', 'sleeve', 'feeling', 'vigorous']"
3,"['feel', 'bitter', 'honkerblonked', 'general']"
1,"['feeling', 'father', 'already', 'convinced']"
2,"['love', 'feel', 'passionate', 'living', 'dream', 'gotten', 'taste', 'feel', 'like', 'nothing', 'stop']"
1,"['play', 'rain', 'squeal', 'glee', 'feeling', 'mud', 'squishing', 'toe', 'enjoy', 'pretty', 'much', 'anything', 'take', 'place', 'outdoors']"
1,"['feeling', 'humorous', 'put', 'cold', 'caller', 'hold']"
0,"['busy', 'stuff', 'never', 'blog', 'thread', 'make', 'feel', 'miserable']"
5,"['feel', 'energized', 'curious', 'life', 'god', 'potential', 'give', 'something', 'back', 'society', 'finding', 'someone', 'heart']"
1,"['feel', 'privileged', 'also', 'lot', 'work']"
1,"['im', 'pretty', 'happy', 'little', 'nauseated', 'side', 'feel', 'thrilled']"
0,"['close', 'eye', 'hear', 'pitiful', 'wailing', 'sound', 'cry', 'taste', 'salty', 'taste', 'tear', 'feel', 'anger', 'hurt', 'saturating', 'heart']"
5,"['bought', 'virtually', 'fat', 'free', 'thousand', 'island', 'feeling', 'impressed', 'hold', 'large', 'quantity', 'substance', 'leaf', 'lettuce', 'cucumber', 'friend', 'total', 'sugar', 'becomes', 'burn', 'fat']"
3,"['im', 'sure', 'folk', 'virginia', 'florida', 'handful', 'swing', 'state', 'agree', 'feel', 'put', 'upon', 'insulted', 'constant', 'barrage']"
1,"['feel', 'like', 'im', 'putting', 'innocent', 'man', 'death', 'row']"
1,"['sure', 'else', 'help', 'feel', 'smart']"
2,"['begin', 'feel', 'every', 'waking', 'moment', 'devoted', 'work']"
1,"['feel', 'thankful', 'lesson', 'learning']"
2,"['feel', 'longing', 'sadness', 'see', 'family', 'child']"
2,"['feel', 'distinctly', 'called', 'clermont', 'focus', 'little', 'one', 'seem', 'naughty']"
1,"['hope', 'feel', 'glad', 'gave', 'many', 'thing', 'including', 'memory', 'cherish']"
0,"['feeling', 'pretty', 'worthless', 'right']"
1,"['feel', 'project', 'clever', 'useful', 'enough', 'figured', 'would', 'start', 'sharing', 'instructables', 'wrote', 'first', 'one', 'weekend']"
0,"['continued', 'think', 'along', 'line', 'probably', 'would', 'done', 'dish', 'anger', 'got', 'wed', 'fight', 'feeling', 'completely', 'abused']"
4,"['didnt', 'feel', 'especially', 'nervous', 'finland', 'landed', 'paris', 'wa', 'little', 'unsure', 'would', 'ahead', 'u', 'thought', 'st', 'grade', 'student', 'janne', 'suominen']"
3,"['feel', 'envious', 'kid', 'certain', 'moment']"
0,"['wa', 'feeling', 'like', 'pretty', 'crappy', 'mom']"
3,"['im', 'feeling', 'pissed', 'feeling', 'kind', 'miserable', 'frustrated', 'life', 'whole', 'week']"
1,"['im', 'scared', 'anymore', 'im', 'fine', 'feel', 'terrific', 'surgery']"
4,"['still', 'feel', 'vulnerable', 'around']"
5,"['honestly', 'sure', 'feel', 'stunned']"
2,"['feel', 'caring', 'person', 'attract', 'caring', 'people', 'life']"
0,"['im', 'left', 'feeling', 'quite', 'embarrassed', 'say', 'nothing', 'new']"
0,"['feel', 'unwelcome', 'place', 'buti', 'cant', 'decide', 'scared', 'anything', 'ok', 'situation', 'staying', 'dead', 'end', 'situation', 'afraid', 'thing', 'get', 'worse']"
1,"['may', 'may', 'cried', 'thanking', 'making', 'child', 'feel', 'special', 'loved']"
5,"['really', 'want', 'go', 'buy', 'yardage', 'art', 'gallery', 'play', 'feel', 'amazing']"
2,"['feel', 'like', 'shes', 'losing', 'sense', 'self', 'adapt', 'think', 'loyal']"
0,"['feel', 'burdened', 'several', 'loved', 'one', 'miss', 'big', 'kid', 'havent', 'seen', 'since', 'friday']"
0,"['feel', 'still', 'really', 'low', 'abdomen']"
1,"['feel', 'like', 'welcomed', 'tight', 'knit', 'family', 'make', 'sure', 'feel', 'alone', 'ever']"
4,"['feel', 'doubtful']"
1,"['usually', 'use', 'smaller', 'lego', 'however', 'year', 'student', 'fine', 'motor', 'delay', 'want', 'student', 'feel', 'successful']"
1,"['get', 'exercise', 'feel', 'like', 'im', 'something', 'worthwhile', 'meantime']"
1,"['feel', 'like', 'life', 'rich', 'fulfilling', 'know', 'people', 'look', 'way', 'live', 'feel', 'misplaced', 'pity']"
2,"['feel', 'blessed', 'amazed', 'yes', 'excited']"
4,"['feel', 'hesitant', 'talking']"
0,"['try', 'get', 'least', 'minute', 'day', 'five', 'day', 'week', 'though', 'known', 'skip', 'workout', 'feeling', 'particularly', 'lethargic', 'lazy']"
0,"['feeling', 'beaten', 'sick', 'utterly', 'devoid', 'hope', 'ever', 'life', 'want']"
4,"['feel', 'hesitant', 'comment', 'want', 'add', 'pileon', 'seems', 'clear', 'involved', 'learned', 'past', 'experience', 'interested', 'applying', 'learning', 'future', 'project']"
2,"['feel', 'quite', 'passionate', 'communion', 'tremendous', 'importance', 'personally', 'theologically']"
1,"['im', 'feeling', 'happy', 'well']"
0,"['find', 'much', 'time', 'think', 'without', 'feeling', 'depressed', 'actually', 'able', 'write', 'imagine', 'without', 'feeling', 'trapped', 'like', 'missing', 'something', 'near', 'constant', 'feeling', 'city']"
1,"['got', 'feeling', 'brig', 'sincere', 'ha', 'strong', 'desire', 'help', 'others', 'become', 'successful', 'financially', 'also', 'building', 'strengthening', 'relationship', 'christianity']"
0,"['feel', 'like', 'ive', 'fake', 'feeling', 'lot', 'often', 'would', 'liked']"
1,"['feeling', 'energetic', 'decided', 'going', 'bike', 'rest', 'temple']"
0,"['im', 'really', 'like', 'said', 'understand', 'way', 'feel', 'toni', 'ight', 'blamed', 'excess', 'merican', 'dream', 'seldom', 'witnessed', 'never', 'er', 'seen', 'hah', 'hah', 'hah', 'hah', 'hah']"
1,"['happpy', 'get', 'good', 'result', 'field', 'academic', 'athletics']"
0,"['dont', 'know', 'want', 'work', 'always', 'something', 'make', 'feel', 'stressed', 'anxious', 'work', 'whatever', 'job', 'may', 'job', 'require', 'sort', 'rule', 'pressure']"
1,"['id', 'pop', 'chair', 'feeling', 'like', 'something', 'worthwhile']"
1,"['wa', 'really', 'hoping', 'theyd', 'get', 'far', 'enough', 'ahead', 'u', 'could', 'feel', 'like', 'navigating', 'wa', 'delighted', 'punching', 'second', 'control', 'headed', 'onto', 'trail', 'wood']"
3,"['feel', 'like', 'normally', 'would', 'angry', 'thats', 'actually', 'think', 'could', 'never', 'beautiful', 'size']"
0,"['wonder', 'many', 'people', 'feel', 'like', 'perspective', 'think', 'sake', 'without', 'wanting', 'turn', 'result', 'crappy', 'work']"
4,"['feel', 'indecisive', 'whether', 'feel', 'book', 'huckleberry', 'finn', 'censored']"
0,"['known', 'like', 'kamiki', 'kun', 'laugh', 'nozomi', 'feel', 'unpleasant', 'knot', 'stomach', 'must', 'think', 'fool', 'nonchan']"
0,"['made', 'choice', 'start', 'recognizing', 'feeling', 'unloved', 'kick', 'choose', 'keep', 'persistence', 'level', 'allowing', 'old', 'reaction', 'shut']"
3,"['feel', 'like', 'im', 'hated', 'celebrated', 'cant', 'wait', 'till', 'day', 'say', 'made']"
5,"['still', 'feel', 'funny', 'writing', 'like', 'maybe', 'call', 'spirit', 'guide', 'really', 'observant', 'cheerleader', 'something']"
5,"['would', 'rather', 'feel', 'nothing', 'feel', 'surprised', 'find', 'life', 'depressing', 'grey', 'unrewarding']"
1,"['feel', 'comfortable', 'decision']"
